,index,job title,company name,Python," R,",Excel,Java,Scala,Matlab,SAS,SQL,SPSS,Tableau,Power BI,Machine Learning,Modeling,Deep learning,Data mining,NLP,Neural Networks,Visualization,Big data,Hadoop,Hive,Azure,Mathematics,Statistics,AWS cloud,Presentation,Problem solving,Collaboration,Project management
0,https://ca.linkedin.com/jobs/view/data-scientist-montreal-at-adgear-2317310995?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist - Montreal,AdGear,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,https://ca.linkedin.com/jobs/view/senior-data-scientist-at-microsoft-2241511652?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Senior Data Scientist,Microsoft,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0
2,https://ca.linkedin.com/jobs/view/data-scientist-at-etraveli-group-2298332935?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Not found,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
3,https://ca.linkedin.com/jobs/view/data-scientist-decision-science-at-compass-digital-labs-2281850187?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist (Decision Science),Compass Digital Labs,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,https://ca.linkedin.com/jobs/view/data-scientist-at-seaspan-corporation-2298672377?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Seaspan Corporation,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
5,https://ca.linkedin.com/jobs/view/remote-data-engineer-at-monetizemore-2294629091?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Remote Data Engineer,MonetizeMore,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
6,https://ca.linkedin.com/jobs/view/data-scientist-at-cgi-canada-2260775864?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Not found,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0
7,https://ca.linkedin.com/jobs/view/data-scientist-at-hatch-2268896530?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Hatch,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8,https://ca.linkedin.com/jobs/view/principal-data-engineer-remote-at-cloudbeds-2320463115?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Principal Data Engineer (Remote),Cloudbeds,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9,https://ca.linkedin.com/jobs/view/senior-data-engineer-at-myant-inc-2294621094?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Senior Data Engineer,Myant Inc.,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,https://ca.linkedin.com/jobs/view/data-scientist-at-cn-2294789187?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,CN,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
11,https://ca.linkedin.com/jobs/view/machine-learning-engineer%E2%80%93-python-spark-big-data-at-tekrek-ltd-2241560901?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"Machine Learning Engineer– Python, Spark, Big Data",TekRek Ltd,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,https://ca.linkedin.com/jobs/view/staff-data-scientist-vancouver-at-realtor-2320547233?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Staff Data Scientist - Vancouver,Realtor,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0
13,https://ca.linkedin.com/jobs/view/data-scientist-at-technical-safety-bc-2274637912?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Technical Safety BC,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
14,https://ca.linkedin.com/jobs/view/senior-machine-learning-engineer-at-librestream-technologies-inc-2282812431?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Senior Machine Learning Engineer,Librestream Technologies Inc.,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15,https://ca.linkedin.com/jobs/view/data-scientist-at-oracle-2315875503?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Oracle,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
16,https://ca.linkedin.com/jobs/view/business-data-scientist-professional-services-at-kinaxis-2321131095?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Business Data Scientist (Professional Services),Kinaxis,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,https://ca.linkedin.com/jobs/view/data-scientist-at-alayacare-2271820027?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,AlayaCare,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
18,https://ca.linkedin.com/jobs/view/data-architect-principal-data-engineer-at-nomis-2300721729?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Architect / Principal Data Engineer,Not found,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
19,https://ca.linkedin.com/jobs/view/senior-data-scientist-cdm-at-cineplex-digital-media-2321394766?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Senior Data Scientist - CDM,Cineplex Digital Media,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20,https://ca.linkedin.com/jobs/view/ai-data-scientist-%E2%80%93-internship-at-tecsys-inc-2288332648?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,AI Data Scientist – Internship,Tecsys Inc.,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
21,https://ca.linkedin.com/jobs/view/senior-data-scientist-at-securityscorecard-2268831400?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Senior Data Scientist,SecurityScorecard,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
22,https://ca.linkedin.com/jobs/view/data-scientist-at-kinaxis-2262235559?refId=3f7f2508-52e5-43e0-b602-b2b53ad84cf3&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Kinaxis,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
23,https://ca.linkedin.com/jobs/view/data-scientist-at-oracle-2315875503?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Oracle,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
24,https://ca.linkedin.com/jobs/view/data-scientist-at-overbond-2296128761?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Overbond,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0
25,https://ca.linkedin.com/jobs/view/data-scientist-at-kabam-2307223700?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Kabam,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
26,https://ca.linkedin.com/jobs/view/data-scientist-at-mcafee-2298640162?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,McAfee,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
27,https://ca.linkedin.com/jobs/view/data-scientist-at-bravado-2241570459?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Bravado,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
28,https://ca.linkedin.com/jobs/view/data-scientist-at-just-energy-2231841953?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Just Energy,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,https://ca.linkedin.com/jobs/view/data-scientist-at-mistplay-2303352548?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Mistplay,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
30,https://ca.linkedin.com/jobs/view/data-scientist-at-exactearth-ltd-2017091855?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,exactEarth Ltd,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
31,https://ca.linkedin.com/jobs/view/data-scientist-at-adgear-2317276811?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,AdGear,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
32,https://ca.linkedin.com/jobs/view/data-scientist-at-loopio-2302736091?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Loopio,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
33,https://ca.linkedin.com/jobs/view/data-scientist-at-international-air-transport-association-iata-2303337894?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,International Air Transport Association (IATA),1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
34,https://ca.linkedin.com/jobs/view/data-scientist-at-wish-2176603367?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Wish,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
35,https://ca.linkedin.com/jobs/view/data-scientist-at-tripstack-2307904397?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TripStack,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
36,https://ca.linkedin.com/jobs/view/data-scientist-at-hatch-2268896530?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Hatch,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
37,https://ca.linkedin.com/jobs/view/data-scientist-people-analytics-at-restaurant-brands-international-2322101693?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"Data Scientist, People Analytics",Restaurant Brands International,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
38,https://ca.linkedin.com/jobs/view/data-scientist-at-jungle-scout-2316240099?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Jungle Scout,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39,https://ca.linkedin.com/jobs/view/data-scientist-at-etraveli-2254339054?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Etraveli,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
40,https://ca.linkedin.com/jobs/view/data-scientist-engineer-at-lotusflare-2294814743?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist / Engineer,LotusFlare,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
41,https://ca.linkedin.com/jobs/view/data-scientist-at-behaviour-interactive-2292895459?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Behaviour Interactive,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
42,https://ca.linkedin.com/jobs/view/data-scientist-at-zesty-ai-2268542082?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Zesty.ai,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,https://ca.linkedin.com/jobs/view/data-scientist-at-cn-2294789187?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,CN,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
44,https://ca.linkedin.com/jobs/view/data-scientist-ii-at-surveymonkey-2300394331?refId=7f8f7734-eeb7-4bd4-b824-44a0bbed9b87&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist II,SurveyMonkey,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,https://ca.linkedin.com/jobs/view/data-scientist-at-oracle-2315875503?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Oracle,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
46,https://ca.linkedin.com/jobs/view/data-scientist-at-overbond-2296128761?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Overbond,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0
47,https://ca.linkedin.com/jobs/view/data-scientist-at-kabam-2307223700?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Kabam,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
48,https://ca.linkedin.com/jobs/view/data-scientist-at-mcafee-2298640162?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,McAfee,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
49,https://ca.linkedin.com/jobs/view/data-scientist-at-bravado-2241570459?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Bravado,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
50,https://ca.linkedin.com/jobs/view/data-scientist-at-just-energy-2231841953?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Just Energy,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,https://ca.linkedin.com/jobs/view/data-scientist-at-mistplay-2303352548?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Mistplay,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
52,https://ca.linkedin.com/jobs/view/data-scientist-at-exactearth-ltd-2017091855?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,exactEarth Ltd,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
53,https://ca.linkedin.com/jobs/view/data-scientist-at-adgear-2317276811?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,AdGear,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
54,https://ca.linkedin.com/jobs/view/data-scientist-at-loopio-2302736091?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Loopio,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
55,https://ca.linkedin.com/jobs/view/data-scientist-at-international-air-transport-association-iata-2303337894?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,International Air Transport Association (IATA),1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
56,https://ca.linkedin.com/jobs/view/data-scientist-at-wish-2176603367?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Wish,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
57,https://ca.linkedin.com/jobs/view/data-scientist-at-tripstack-2307904397?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TripStack,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
58,https://ca.linkedin.com/jobs/view/data-scientist-at-hatch-2268896530?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Hatch,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
59,https://ca.linkedin.com/jobs/view/data-scientist-people-analytics-at-restaurant-brands-international-2322101693?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"Data Scientist, People Analytics",Restaurant Brands International,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
60,https://ca.linkedin.com/jobs/view/data-scientist-at-jungle-scout-2316240099?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Jungle Scout,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
61,https://ca.linkedin.com/jobs/view/data-scientist-at-etraveli-2254339054?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Etraveli,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
62,https://ca.linkedin.com/jobs/view/data-scientist-engineer-at-lotusflare-2294814743?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist / Engineer,LotusFlare,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
63,https://ca.linkedin.com/jobs/view/data-scientist-at-behaviour-interactive-2292895459?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Behaviour Interactive,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
64,https://ca.linkedin.com/jobs/view/data-scientist-at-zesty-ai-2268542082?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Zesty.ai,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,https://ca.linkedin.com/jobs/view/data-scientist-at-cn-2294789187?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,CN,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
66,https://ca.linkedin.com/jobs/view/data-scientist-ii-at-surveymonkey-2300394331?refId=7ed7834b-6ff9-4345-b27f-b287af189432&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist II,SurveyMonkey,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,https://ca.linkedin.com/jobs/view/data-scientist-at-international-air-transport-association-iata-2303337894?refId=05c4a800-0493-4fce-b4f8-194a4ef859fe&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,International Air Transport Association (IATA),1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
68,https://ca.linkedin.com/jobs/view/data-scientist-at-mcafee-2298640162?refId=05c4a800-0493-4fce-b4f8-194a4ef859fe&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,McAfee,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
69,https://ca.linkedin.com/jobs/view/data-scientist-ii-at-td-2307242550?refId=05c4a800-0493-4fce-b4f8-194a4ef859fe&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist II,TD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0
70,https://ca.linkedin.com/jobs/view/data-scientist-at-bravado-2241570459?refId=05c4a800-0493-4fce-b4f8-194a4ef859fe&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Bravado,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
71,https://ca.linkedin.com/jobs/view/data-scientist-at-jungle-scout-2316240099?refId=05c4a800-0493-4fce-b4f8-194a4ef859fe&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Jungle Scout,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
72,https://ca.linkedin.com/jobs/view/data-scientist-at-mistplay-2303352548?refId=05c4a800-0493-4fce-b4f8-194a4ef859fe&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Mistplay,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
73,https://ca.linkedin.com/jobs/view/data-scientist-at-kabam-2307223700?refId=05c4a800-0493-4fce-b4f8-194a4ef859fe&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Kabam,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
74,https://ca.linkedin.com/jobs/view/machine-learning-engineer-at-kinaxis-2323323763?refId=05c4a800-0493-4fce-b4f8-194a4ef859fe&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Machine Learning Engineer,Kinaxis,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75,https://ca.linkedin.com/jobs/view/data-scientist-at-zesty-ai-2268542082?refId=05c4a800-0493-4fce-b4f8-194a4ef859fe&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,Zesty.ai,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,https://ca.linkedin.com/jobs/view/data-scientist-at-tripstack-2307904397?refId=05c4a800-0493-4fce-b4f8-194a4ef859fe&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Data Scientist,TripStack,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
